動物的流水編號,動物的區域編號,動物所屬縣市代碼,動物所屬收容所代碼,動物的實際所在地,動物的類型,動物性別,動物體型,動物毛色,動物年紀,是否絕育,是否施打狂犬病疫苗,動物尋獲地,動物網頁標題,動物狀態,資料備註,其他說明,開放認養時間(起),開放認養時間(迄),動物資料異動時間,動物資料建立時間,動物所屬收容所名稱,圖片名稱(原始名稱),圖片名稱,圖片base64編碼,異動時間,cDate,地址,聯絡電話,
10306240201084,103061012,2,49,臺北市,狗,F,MINI,黃,CHILD,F,N,和平東路3段631巷,,OPEN,子,,2014-06-24,2999-12-31,2017-05-24 17:28:06,2014-06-24 14:59:22,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/22c8b991219b5a8d656b3f9c0e434274.JPG,,,2017/5/24 下午 11:59:47,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306240201087,103061015,2,49,臺北市,狗,M,MINI,黑,CHILD,F,N,和平東路3段631巷,,OPEN,子,,2014-06-24,2999-12-31,2017-05-24 17:27:49,2014-06-24 14:59:23,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/f52114cbae79ab3955e7d70373109a60.JPG,,,2017/5/24 下午 11:59:47,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306240201091,103061019,2,49,臺北市,狗,M,SMALL,黑白,CHILD,F,N,堤頂大道1段,,OPEN,我是黑花 個性害羞緊張 如果太急躁的跟我相處會嚇壞我唷 我有漂亮的眼睛跟可愛的垂耳 快來動物之家看看我吧~,12350,2014-06-24,2999-12-31,2017-05-24 17:27:29,2014-06-24 14:59:23,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/8d6c845c28cec8f6266f28dcd045d6fd.JPG,,,2017/5/24 下午 11:59:47,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201008,103061108,2,49,臺北市,狗,F,MINI,黑白,CHILD,F,N,延平北路9段,,OPEN,,,2014-07-04,2999-12-31,2017-05-24 17:26:32,2014-06-27 15:11:11,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/16e6355f3f47d4420e2f77221370449f.JPG,,,2017/5/24 下午 11:59:48,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201047,103061219,2,49,臺北市,狗,M,MINI,黑黃,CHILD,F,N,景美運動公園,,OPEN,子,,2014-07-10,2999-12-31,2017-05-24 17:25:57,2014-06-27 15:11:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/090ddfabbe180588470ca2025af0510e.JPG,,,2017/5/24 下午 11:59:49,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201044,103061216,2,49,臺北市,狗,F,MINI,黑,CHILD,F,N,景美運動公園,,OPEN,長毛,,2014-07-10,2999-12-31,2017-05-24 17:25:44,2014-06-27 15:11:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/6205d8c7e11455c98f4850cb07c09f35.JPG,,,2017/5/24 下午 11:59:49,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201043,103061215,2,49,臺北市,狗,M,MINI,黑,CHILD,F,N,景美運動公園,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:25:38,2014-06-27 15:11:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/136aee4762979d5b19ce0a97c76dc9ae.JPG,,,2017/5/24 下午 11:59:49,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201042,103061214,2,49,臺北市,狗,F,MINI,黑,CHILD,F,N,景美運動公園,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:25:28,2014-06-27 15:11:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/ce6a533fea4893feaae174717cfa130e.JPG,,,2017/5/24 下午 11:59:49,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201041,103061213,2,49,臺北市,狗,F,MINI,黑棕,CHILD,F,N,景美運動公園,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:25:19,2014-06-27 15:11:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/e98e8c16cc806f49e304a5912c90d485.JPG,,,2017/5/24 下午 11:59:49,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201048,103061220,2,49,臺北市,狗,M,MINI,黑,CHILD,F,N,景美運動公園,,OPEN,子,,2014-07-10,2999-12-31,2017-05-24 17:24:55,2014-06-27 15:11:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/31d8ba1ccb0eb78feece48276e10b287.JPG,,,2017/5/24 下午 11:59:49,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201050,103061222,2,49,臺北市,狗,F,MINI,黑,CHILD,F,N,景美運動公園,,OPEN,子,,2014-07-10,2999-12-31,2017-05-24 17:24:46,2014-06-27 15:11:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/4bc06954ce5553aa83210da3d982a84b.JPG,,,2017/5/24 下午 11:59:49,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201094,103061414,2,49,臺北市,狗,F,MEDIUM,黑,ADULT,T,N,,,OPEN,右剪耳,,2014-07-10,2999-12-31,2017-05-24 17:24:12,2014-06-27 15:11:15,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/76ffdf86ee7f79f13643162ea4bf9dc4.jpg,,,2017/5/24 下午 11:59:50,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201113,103061518,2,49,臺北市,狗,F,SMALL,咖啡,CHILD,F,N,老泉街45巷,,OPEN,子,,2014-07-10,2999-12-31,2017-05-24 17:23:55,2014-06-27 15:11:16,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/9460c20502b7e98ab47b4ab4027af2d4.jpg,,,2017/5/24 下午 11:59:50,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201137,103061706,2,49,臺北市,狗,F,MEDIUM,咖啡,ADULT,F,N,懷寧街,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:23:20,2014-06-27 15:11:17,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/e381dec062c2f4b348b223eb2d2098c3.JPG,,,2017/5/24 下午 11:59:51,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10404211002001,10401136012,10,67,南屯園區,狗,F,SMALL,米色,CHILD,T,N,,,OPEN,我在北區"中台動物醫院"等待主人的愛心認養喔!!,,2015-04-21,2999-12-31,2017-05-24 17:23:16,2015-04-21 09:44:31,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/5df1ff841e617daedbfdca0afe8ff2b4.png,,,2017/5/25 上午 12:00:20,臺中市南屯區中台路601號,04-23850976,
10306270201155,103061724,2,49,臺北市,狗,F,MINI,黑,CHILD,F,N,成功路五段35巷(工寮旁),,OPEN,胸白,,2014-07-10,2999-12-31,2017-05-24 17:22:46,2014-06-27 15:11:17,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/686e17b520d95711f8046c7934abff79.jpg,,,2017/5/24 下午 11:59:51,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201159,103061728,2,49,臺北市,狗,M,MINI,黑,CHILD,F,N,成功路五段35巷(工寮旁),,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:22:25,2014-06-27 15:11:17,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/2e87c783b930f7b3517ca3a258c3f5bf.jpg,,,2017/5/24 下午 11:59:51,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10501201002002,10412310002,10,67,南屯園區,狗,M,SMALL,棕色,ADULT,T,N,,,OPEN,開園後(10:00)若超過兩位以上想認養同一隻毛小孩時，將等待15分鐘(即10:15)，進行抽籤決定順序，之後再以該順序第二次抽籤，抽出認養人。,,2016-01-20,2999-12-31,2017-05-24 17:22:05,2016-01-20 15:52:10,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/b7e2b2adbdf82327d18f62b6ab4c0e19.png,,,2017/5/25 上午 12:01:06,臺中市南屯區中台路601號,04-23850976,
10506301004008,10506080026,10,90,愛心小站,狗,F,SMALL,黃色,CHILD,T,N,,,OPEN,快來豐原區"日華寵物用品店"帶我回家喲!洽詢電話：04-25203090。,,2016-06-30,2999-12-31,2017-05-24 17:21:38,2016-06-30 15:30:41,臺中市愛心小站,,http://animal-adoption.coa.gov.tw/uploads/animal_album/90/47c8997f482772dad5bad670a841500d.png,,,2017/5/25 上午 12:01:50,,,
10306270201179,103061816,2,49,臺北市,狗,F,MEDIUM,咖啡,CHILD,F,N,指南路3段33巷,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:21:37,2014-06-27 15:11:18,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/669ffe913e8976b523c407d1d4aee5b4.JPG,,,2017/5/24 下午 11:59:51,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201230,103062104,2,49,臺北市,狗,F,SMALL,黑,CHILD,F,N,登山路,,OPEN,胸白,,2014-07-10,2999-12-31,2017-05-24 17:20:44,2014-06-27 15:11:20,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/ed4859539a5e0eab8993f5e2fb1d35c3.JPG,,,2017/5/24 下午 11:59:52,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201232,103062106,2,49,臺北市,狗,M,MINI,黃,CHILD,F,N,登山路,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:20:23,2014-06-27 15:11:20,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/97c6b0ed1c8dc90b9325b2d08c364969.JPG,,,2017/5/24 下午 11:59:52,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201233,103062107,2,49,臺北市,狗,F,MINI,黃,CHILD,F,N,登山路,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:20:14,2014-06-27 15:11:20,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/432e3ab67125e23744ebdfef4767554c.JPG,,,2017/5/24 下午 11:59:52,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10602081002001,10602050005,10,67,南屯園區,狗,M,MEDIUM,黑色,ADULT,T,N,,,OPEN,*認養主打星：一歲以上混種成犬，免費提供1次認養後基礎健康檢查、犬 隻飼主訓練課程、犬隻行為諮詢服務、飼主飼養管理講座等多重認養好 禮！,,2017-02-08,2999-12-31,2017-05-24 17:19:41,2017-02-08 12:58:19,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/41a4861b810ebeca02914eccbd59bc44.png,,,2017/5/25 上午 12:03:07,臺中市南屯區中台路601號,04-23850976,
10306270201244,103062209,2,49,臺北市,狗,F,BIG,黑棕,ADULT,F,N,福安分隊,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:19:26,2014-06-27 15:11:21,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/705d5552b73e15e284216576bd3e7b99.JPG,,,2017/5/24 下午 11:59:52,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10602131201008,160820-513,12,70,南投縣公立動物收容所,狗,M,SMALL,黑色,ADULT,T,N,,,OPEN,,,2017-02-13,2999-12-31,2017-05-24 17:19:22,2017-02-13 10:34:21,南投縣公立動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/70/6569b4864bd791783e56f96a5144f500.jpg,,,2017/5/25 上午 12:03:08,南投縣南投市嶺興路36之1號,049-2225440,
10602181002004,10602180015,10,67,南屯園區,狗,M,MEDIUM,其他黑棕,ADULT,T,N,,,OPEN,,,2017-02-18,2999-12-31,2017-05-24 17:18:54,2017-02-18 16:16:48,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/bbb2ef0c66374949eb3fe165a404b81c.png,,,2017/5/25 上午 12:03:10,臺中市南屯區中台路601號,04-23850976,
10306270201313,103062605,2,49,臺北市,狗,F,MEDIUM,黑白,ADULT,F,N,民善街,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:18:02,2014-06-27 15:11:24,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/925a8a6a800a20ffc62a4d4ec21b737b.JPG,,,2017/5/24 下午 11:59:54,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10603161005001,10602260002,10,91,中途動物醫院,狗,M,MEDIUM,白色,ADULT,T,N,,,OPEN,我在大里區 愛普生動物醫院開放認養 歡迎來電詢問04-24950118,,2017-03-16,2999-12-31,2017-05-24 17:17:52,2017-03-16 15:54:20,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/ee45522fb2c6b699c55d7733e724bb32.png,,,2017/5/25 上午 12:03:22,,,
10306270201318,103062610,2,49,臺北市,狗,F,MINI,黑,CHILD,F,N,木新路3段,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:17:47,2014-06-27 15:11:24,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/a2ee7b5495de8c1966ea56f94ccb65db.JPG,,,2017/5/24 下午 11:59:54,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10604101005001,10603170006,10,91,中途動物醫院,狗,M,SMALL,米色,ADULT,T,N,,,OPEN,我在北區東南動物醫院等待認領養，聯絡電話04-22960753,,2017-04-10,2999-12-31,2017-05-24 17:17:26,2017-04-10 14:32:57,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/ec47ac94c24e0e840c78bf50397776a6.png,,,2017/5/25 上午 12:03:34,,,
10604111002015,10603080007,10,67,南屯園區,狗,M,MEDIUM,其他黑棕,ADULT,T,N,,,OPEN,3/29四合一檢驗心絲蟲陽性，認養需後續持續醫療照護。,,2017-04-11,2999-12-31,2017-05-24 17:17:20,2017-04-11 19:39:09,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/6e5c0b6f2a055f344194e6531313302e.png,,,2017/5/25 上午 12:03:38,臺中市南屯區中台路601號,04-23850976,
10307110309001,新北五股20140710,3,58,新北市五股動物之家,狗,F,MEDIUM,米黃,CHILD,N,N,三重區,,OPEN,,,2014-07-11,2999-12-31,2017-05-24 17:17:14,2014-07-11 13:36:01,新北市五股區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/58/5e590ad1d2e8264e2b43e5159d2652ec.jpg,,,2017/5/24 下午 11:59:55,新北市五股區外寮路9-9號,02-82925265,
10604111005009,10603200017,10,91,中途動物醫院,狗,M,SMALL,黑色,ADULT,T,N,,,OPEN,我在北屯區 聖心犬貓動物醫院開放認養 歡迎來電詢問04-22382896,,2017-04-11,2999-12-31,2017-05-24 17:17:13,2017-04-11 12:01:14,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/189346672286bfadc38507260fc3e177.png,,,2017/5/25 上午 12:03:37,,,
10306270201324,103062616,2,49,臺北市,狗,M,MINI,黑,CHILD,F,N,木新路3段,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:17:01,2014-06-27 15:11:25,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/3e6311305234cb2f7e3a2909adc7128e.JPG,,,2017/5/24 下午 11:59:54,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201323,103062615,2,49,臺北市,狗,M,MINI,黑,CHILD,F,N,木新路3段,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:16:54,2014-06-27 15:11:24,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/973e3232c4a926537108d54c0f110830.JPG,,,2017/5/24 下午 11:59:54,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10306270201322,103062614,2,49,臺北市,狗,M,MINI,黑,CHILD,F,N,木新路3段,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 17:16:47,2014-06-27 15:11:24,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/65867ce575c77573054d1fb480e15dc8.JPG,,,2017/5/24 下午 11:59:54,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10604241002002,10603140021,10,67,南屯園區,狗,M,MEDIUM,虎斑,ADULT,T,N,,,OPEN,左前肢截肢的三腳狗兒，但活動力十足，愛顧家。*認養主打星：一歲以上混種成犬，免費提供1次認養後基礎健康檢查、犬隻飼主訓練課程、犬隻行為諮詢服務、飼主飼養管理講座等多重認養好禮！,,2017-04-24,2999-12-31,2017-05-24 17:16:45,2017-04-24 14:39:18,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/e1d0e27eac4585d5ae6e10427d33945f.png,,,2017/5/25 上午 12:03:43,臺中市南屯區中台路601號,04-23850976,
10604210601017,20170421017,6,61,,狗,M,SMALL,黑,ADULT,N,N,桃園區,,OPEN,,,2017-04-21,2999-12-31,2017-05-24 17:15:09,2017-04-21 15:58:53,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/02989dc3e4a4aff8b6a50f590dbdb472.jpg,,,2017/5/25 上午 12:03:42,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10307190201015,103062715,2,49,臺北市,狗,F,MEDIUM,虎斑,ADULT,F,N,研究院路二段,,OPEN,,,2014-08-06,2999-12-31,2017-05-24 17:15:08,2014-07-19 18:34:05,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1405766169_49_86eb87820c7014b37af5942a423d1c7c.jpg,,,2017/5/24 下午 11:59:56,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10307190201016,103062716,2,49,臺北市,狗,F,MINI,黑,CHILD,F,N,光明路,,OPEN,,,2014-08-06,2999-12-31,2017-05-24 17:14:53,2014-07-19 18:34:05,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1406864133_49_1821155dc55d783a2192bc64dc42b21e.JPG,,,2017/5/24 下午 11:59:56,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10605191002004,10605150002,10,67,南屯園區,狗,M,MEDIUM,其他黃棕,ADULT,T,N,,,OPEN,*認養主打星：一歲以上混種成犬，免費提供1次認養後基礎健康檢查、犬隻飼主訓練課程、犬隻行為諮詢服務、飼主飼養管理講座等多重認養好禮！,,2017-05-22,2999-12-31,2017-05-24 17:14:11,2017-05-19 15:30:26,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/d6ea1163a47f65177d11ad6431f99cff.png,,,2017/5/25 上午 12:04:04,臺中市南屯區中台路601號,04-23850976,
10307190201057,103062821,2,49,臺北市,狗,F,MINI,棕,CHILD,F,N,中山北路,,OPEN,,,2014-08-13,2999-12-31,2017-05-24 17:14:09,2014-07-19 18:34:07,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1407329154_49_8666c674ba704a3232237ba30ddc6416.jpg,,,2017/5/24 下午 11:59:56,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10307190201058,103062822,2,49,臺北市,狗,F,MINI,虎斑,CHILD,F,N,中山北路,,OPEN,,,2014-08-13,2999-12-31,2017-05-24 17:13:43,2014-07-19 18:34:07,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1407329156_49_5b39900e9e5476f6ceb9eb334a1ceae0.jpg,,,2017/5/24 下午 11:59:56,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10307190201061,103062903,2,49,臺北市,狗,F,SMALL,黑,CHILD,F,N,雙園分隊,,OPEN,藍鈴鐺,,2014-08-13,2999-12-31,2017-05-24 17:13:34,2014-07-19 18:34:07,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1407333216_49_7a9bc72a9d03fddb23c8ae229fba12f1.jpg,,,2017/5/24 下午 11:59:57,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10604131101009,D1-1060407001,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,黑白,ADULT,T,T,北斗鎮,,OPEN,106年4月7日進入收容所，捕捉或拾獲地點：北斗鎮光復里光仁街231巷30號，即日起開放領養,,2017-04-13,2999-12-31,2017-05-24 17:13:30,2017-04-13 14:58:52,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1492066550_69_c78d8238f6c7d32a742f926bfd0e74bc.png,,,2017/5/25 上午 12:03:39,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10307190201067,103063001,2,49,臺北市,狗,F,MINI,黑白,CHILD,F,N,中央北路二段,,OPEN,,,2014-08-13,2999-12-31,2017-05-24 17:13:19,2014-07-19 18:34:07,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1407333249_49_90a82bb3b08cc42fbb8970b6f69fb144.jpg,,,2017/5/24 下午 11:59:57,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10307190201069,103063003,2,49,臺北市,狗,F,MINI,棕白,CHILD,F,N,中央北路二段,,OPEN,,,2014-08-13,2999-12-31,2017-05-24 17:12:45,2014-07-19 18:34:07,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1407333254_49_ec32e57db5cb50b16235b308c8ca2286.jpg,,,2017/5/24 下午 11:59:57,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10307190201068,103063002,2,49,臺北市,狗,M,MINI,黑白,CHILD,F,N,中央北路二段,,OPEN,,,2014-08-13,2999-12-31,2017-05-24 17:12:32,2014-07-19 18:34:07,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1407333251_49_db3a9a28e67683c2d9311adfc5c73aa6.jpg,,,2017/5/24 下午 11:59:57,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10307190201132,103070405,2,49,臺北市,狗,F,SMALL,黑,CHILD,F,N,指南路2段,,OPEN,,,2014-08-28,2999-12-31,2017-05-24 17:11:36,2014-07-19 18:34:10,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1409192035_49_c2f1a0a63d533d516f09f5d5cd6325d6.JPG,,,2017/5/24 下午 11:59:58,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10307190201133,103070406,2,49,臺北市,狗,F,SMALL,黑,CHILD,F,N,指南路2段,,OPEN,,,2014-08-28,2999-12-31,2017-05-24 17:11:22,2014-07-19 18:34:10,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1409192037_49_672ce3571f88deb460ed69e3d352a1f3.JPG,,,2017/5/24 下午 11:59:58,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10309030301003,板橋2014082118 ,3,50,新北市板橋動物之家,狗,F,SMALL,米黃色,CHILD,F,T,三峽區,,OPEN,,,2014-09-03,2999-12-31,2017-05-24 17:10:52,2014-09-03 08:39:36,新北市板橋區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/50/c56acf7b54a0cd76a9114c2ef4521d09.JPG,,,2017/5/24 下午 11:59:59,新北市板橋區華東路1-9號,02-89662158,
10307190201175,103070802,2,49,臺北市,狗,F,SMALL,棕,ADULT,F,N,復興分隊,,OPEN,,,2014-09-04,2999-12-31,2017-05-24 17:10:27,2014-07-19 18:34:12,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1409222716_49_46625a4c49f68a0c62b26b1cc74d76e4.JPG,,,2017/5/24 下午 11:59:59,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10307190201193,103070908,2,49,臺北市,狗,M,BIG,黑,ADULT,F,N,竹子湖路,,OPEN,皮病，疥癬，兇,,2014-09-04,2999-12-31,2017-05-24 17:10:20,2014-07-19 18:34:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1409283441_49_cb6618d61f8ccc14357313094390df5e.JPG,,,2017/5/24 下午 11:59:59,臺北市內湖區潭美街852號,02-87913254;02-87913255,
